timestamp,open,high,low,close,volume
2023-01-01 00:00:00+00:00,16531.83,16534.66,16498.05,16519.81,1143.74975428
2023-01-01 01:00:00+00:00,16519.84,16547.6,16517.01,16542.69,651.3748682
2023-01-01 02:00:00+00:00,16542.7,16550.0,16528.75,16538.6,505.07488547
2023-01-01 03:00:00+00:00,16538.32,16538.32,16510.09,16523.3,647.60544046
2023-01-01 04:00:00+00:00,16523.91,16525.75,16502.66,16511.71,754.66131811
2023-01-01 05:00:00+00:00,16511.69,16524.84,16503.19,16521.08,374.4867208
2023-01-01 06:00:00+00:00,16521.04,16540.57,16519.93,16532.17,327.56960398
2023-01-01 07:00:00+00:00,16531.82,16535.46,16490.0,16516.36,479.72920114
2023-01-01 08:00:00+00:00,16516.36,16523.98,16498.84,16504.22,231.4188658
2023-01-01 09:00:00+00:00,16504.14,16533.16,16496.99,16529.42,189.21038556
2023-01-01 10:00:00+00:00,16528.94,16538.71,16524.48,16538.07,129.39118896
2023-01-01 11:00:00+00:00,16538.31,16548.12,16532.53,16547.29,164.41369259
2023-01-01 12:00:00+00:00,16547.61,16563.97,16541.95,16554.56,285.85219129
2023-01-01 13:00:00+00:00,16554.24,16559.69,16529.75,16539.19,293.41208628
2023-01-01 14:00:00+00:00,16538.96,16550.76,16533.5,16534.84,231.30571047
2023-01-01 15:00:00+00:00,16534.12,16552.47,16524.77,16551.21,181.0124287
2023-01-01 16:00:00+00:00,16551.21,16573.07,16550.15,16556.14,452.37844959
2023-01-01 17:00:00+00:00,16556.33,16588.88,16554.6,16571.1,454.6542686
2023-01-01 18:00:00+00:00,16571.1,16595.62,16571.09,16583.74,313.30636171
2023-01-01 19:00:00+00:00,16583.7,16615.89,16583.69,16596.48,461.01815462
2023-01-01 20:00:00+00:00,16596.46,16621.0,16592.87,16599.24,1000.58227893
2023-01-01 21:00:00+00:00,16598.77,16604.03,16587.05,16601.82,374.80885345
2023-01-01 22:00:00+00:00,16601.82,16608.33,16583.41,16597.28,480.25746218
2023-01-01 23:00:00+00:00,16596.96,16618.73,16595.6,16611.58,541.46280622
2023-01-02 00:00:00+00:00,16611.9,16622.77,16576.28,16582.36,364.93984159
2023-01-02 01:00:00+00:00,16582.36,16584.15,16542.52,16558.01,463.91445212
2023-01-02 02:00:00+00:00,16557.76,16586.2,16547.62,16580.5,256.42697756
2023-01-02 03:00:00+00:00,16580.11,16698.54,16576.26,16656.66,697.33480708
2023-01-02 04:00:00+00:00,16656.66,16668.06,16621.33,16633.4,620.74301719
2023-01-02 05:00:00+00:00,16633.36,16653.9,16612.03,16640.26,474.74711283
